Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
149,70,755.0,755,767.4263000000008,1.7170341653390009,1.0,0.044460578,4.809159867549665e-05,4.809159867549665e-05,0.009416503,3.718e-05,4.1633e-05
150,70,927.0,927,962.2078500000011,2.3995472371396307,1.0,0.054192546,4.782617907227613e-05,4.782617907227613e-05,0.009461636,3.7552e-05,4.2958e-05
151,75,1176.0,1176,1198.3673399999977,2.942386880284231,1.0,0.066913599,3.812998469387754e-05,3.812998469387754e-05,0.000115646,3.7836e-05,4.4895e-05
152,75,760.0,760,763.7278900000001,1.521552727152668,1.0,0.045302508,3.6909630263157895e-05,3.6909630263157895e-05,0.00027456,3.7623e-05,4.153e-05
153,75,236.0,236,306.41569999999996,0.011606800924397429,1.0,0.01175121,3.9003559322033885e-05,3.9003559322033885e-05,6.6823e-05,3.9499e-05,4.8375e-05
154,75,322.0,322,332.35525000000064,0.10674408924409133,1.0,0.015259087,3.663131677018634e-05,3.663131677018634e-05,5.9629e-05,3.8857e-05,4.2319e-05
155,75,1363.0,1363,1399.8646899999947,3.630866684309751,1.0,0.073685155,4.369888994864269e-05,4.369888994864269e-05,0.00943738,3.6662e-05,4.2994e-05
156,75,2179.0,2179,2204.681019999998,6.318929123925233,1.0,0.117061551,4.322373106929796e-05,4.322373106929796e-05,0.00945399,3.8394e-05,4.6414e-05
157,75,308.0,308,337.4089100000011,0.11569641558098358,1.0,0.014772332,3.715798701298702e-05,3.715798701298702e-05,6.0263e-05,3.9198e-05,4.7281e-05
158,75,693.0,693,717.8526000000015,1.3922040789122954,1.0,0.041627984,3.599785281385282e-05,3.599785281385282e-05,0.000105886,3.7623e-05,4.249e-05
159,75,288.0,288,318.65154000000103,0.05151643347413217,1.0,0.013970821,3.7804642361111086e-05,3.7804642361111086e-05,6.4159e-05,3.8793e-05,4.6975e-05
160,75,678.0,678,707.8231200000006,1.3315867975492477,1.0,0.042417551,3.7832589970501475e-05,3.7832589970501475e-05,0.00022701,3.7945e-05,4.2506e-05
161,80,2305.0,2305,2336.894169999997,6.299828725830121,1.0,0.120482425,4.1739386984815674e-05,4.1739386984815674e-05,0.009450779,3.7432e-05,4.5666e-05
162,80,1248.0,1248,1295.6341499999983,3.0482241837212882,1.0,0.069853297,4.517591826923074e-05,4.517591826923074e-05,0.009419493,3.7795e-05,4.1653e-05
163,80,640.0,640,652.8405100000008,1.0316824137179872,1.0,0.039989358,5.1831070312499975e-05,5.1831070312499975e-05,0.009425053,3.7259e-05,4.2502e-05
