Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
116,55,2605.0,2605,2654.7051999999935,10.890271289532237,1.0,0.555525487,3.183786487523996e-05,3.183786487523996e-05,0.003143627,2.7979e-05,3.492e-05
117,55,2443.0,2443,2474.894169999996,10.206069965089883,1.0,0.507861147,3.279080515759315e-05,3.279080515759315e-05,0.003366703,2.8842e-05,3.5782e-05
118,55,5948.0,5948,6061.907749999981,26.222384262689594,1.0,1.23223991,3.197315971755202e-05,3.197315971755202e-05,0.006988369,2.7603e-05,3.5573e-05
119,55,3148.0,3148,3222.9720099999913,13.505085645106083,1.0,0.650537021,3.103694853875475e-05,3.103694853875475e-05,0.003093265,2.8577e-05,3.5939e-05
120,55,569.0,569,572.7278900000002,1.5669857426505862,1.0,0.121317421,3.5894920913884e-05,3.5894920913884e-05,0.003079259,3.0515e-05,3.5878e-05
121,60,12499.0,12499,12709.004470000134,51.24925574951338,1.0,2.742635655,3.194842107368598e-05,3.194842107368598e-05,0.006965389,2.7993e-05,3.6459e-05
122,60,3920.0,3920,3983.7883399999896,15.594554580823564,1.0,0.87308874,3.210071811224498e-05,3.210071811224498e-05,0.003487344,2.8141e-05,3.5815e-05
123,60,3299.0,3299,3342.077839999993,12.91737982901424,1.0,0.743567051,3.222984086086697e-05,3.222984086086697e-05,0.00334814,2.7953e-05,3.4846e-05
124,60,1278.0,1278,1299.1247099999987,4.347864805453552,1.0,0.282304168,3.1983080594679234e-05,3.1983080594679234e-05,0.003032168,2.9125e-05,3.5135e-05
125,60,3811.0,3811,3866.5041399999905,14.90335893059122,1.0,0.80024438,3.0410361847284194e-05,3.0410361847284194e-05,0.003194748,2.8092e-05,3.5684e-05
126,60,14089.0,14089,14390.130670000224,58.21572049940013,1.0,3.04265029,3.3485474412662504e-05,3.3485474412662504e-05,0.00696753,2.8132e-05,3.6882e-05
127,60,6296.0,6296,6383.398309999981,25.26837214565828,1.0,1.309692333,3.256322935196952e-05,3.256322935196952e-05,0.006966889,2.7329e-05,3.5164e-05
128,60,991.0,991,1044.0188800000005,3.3344565628048928,1.0,0.227643057,3.0930706357214924e-05,3.0930706357214924e-05,6.5253e-05,3.0071e-05,3.6904e-05
129,60,649.0,649,663.0831400000009,1.7573317531603496,1.0,0.135470854,3.508172419106318e-05,3.508172419106318e-05,0.003049277,3.0574e-05,3.63e-05
130,60,497.0,497,508.1836700000007,1.111695186410255,1.0,0.11341505,3.6896239436619715e-05,3.6896239436619715e-05,0.003073666,3.0594e-05,3.9208e-05
131,65,3619.0,3619,3683.2025499999913,13.05357291392418,1.0,0.770944243,3.289470654877044e-05,3.289470654877044e-05,0.003541054,2.9557e-05,3.6034e-05
132,65,2455.0,2455,2509.2615099999944,8.577955478027178,1.0,0.51303233,3.275148187372708e-05,3.275148187372708e-05,0.003155896,2.8722e-05,3.5607e-05
133,65,23109.0,23109,23512.854749999886,88.41846927017333,1.0,4.858194823,3.340976740663805e-05,3.340976740663805e-05,0.008749016,2.8659e-05,3.764e-05
134,65,19452.0,19452,19821.061110000115,74.40395682194325,1.0,4.413223769,3.3056207690726125e-05,3.3056207690726125e-05,0.008240352,2.7659e-05,3.6538e-05
135,65,21566.0,21566,21908.551670000015,82.39030716762527,1.0,4.48276484,3.40549001205603e-05,3.40549001205603e-05,0.008090942,2.8622e-05,3.7577e-05
136,65,14337.0,14337,14615.349120000223,54.909892620377356,1.0,3.02473923,3.256778719397344e-05,3.256778719397344e-05,0.006926657,2.7459e-05,3.6404e-05
137,65,6572.0,6572,6672.653029999985,24.45483098532441,1.0,1.412569189,3.303157912355437e-05,3.303157912355437e-05,0.006933847,2.829e-05,3.5927e-05
138,65,13128.0,13128,13355.81550000013,49.81908862262284,1.0,2.745032965,3.163433059110297e-05,3.163433059110297e-05,0.004327183,2.8419e-05,3.7406e-05
139,65,8669.0,8669,8817.287180000005,32.696338427555446,1.0,1.888001441,3.196101199677021e-05,3.196101199677021e-05,0.006904737,2.8016e-05,3.5849e-05
140,65,1003.0,1003,1043.1783699999996,2.9532001803836545,1.0,0.221795252,3.313298005982054e-05,3.313298005982054e-05,0.003078834,2.9411e-05,3.6326e-05
141,70,430.0,430,435.79894000000036,0.5422744179297811,1.0,0.094105028,3.959514418604652e-05,3.959514418604652e-05,0.003106847,3.3235e-05,4.0878e-05
142,70,4506.0,4506,4586.356739999986,15.321844659157586,1.0,0.940049591,3.4457430537061676e-05,3.4457430537061676e-05,0.003783957,2.9305e-05,3.6788e-05
143,70,14437.0,14437,14725.290160000197,51.36440698699964,1.0,3.0554487,3.309330359492988e-05,3.309330359492988e-05,0.006927929,2.82e-05,3.7304e-05
144,70,7327.0,7327,7464.1035099999735,25.426189002694176,1.0,1.635189354,3.292486761293845e-05,3.292486761293845e-05,0.006993098,2.7807e-05,3.5127e-05
145,70,24952.0,24952,25337.629509999853,89.15377926980653,1.0,5.425705774,3.484807859089446e-05,3.484807859089446e-05,0.008529394,2.8069e-05,3.6883e-05
146,70,2838.0,2838,2892.675719999995,9.196931482898027,1.0,0.621882299,2.9863760747004977e-05,2.9863760747004977e-05,0.000177812,2.8528e-05,3.5787e-05
147,70,6622.0,6622,6718.510929999983,22.72632026330746,1.0,1.485233447,3.264121247357299e-05,3.264121247357299e-05,0.007007759,2.7493e-05,3.5325e-05
148,70,2976.0,2976,3020.3204699999937,9.74369220097819,1.0,0.647658384,3.1528912970430105e-05,3.1528912970430105e-05,0.003304783,2.7971e-05,3.4973e-05
149,70,21731.0,21731,22058.22589999999,77.00931483498603,1.0,4.729143484,3.5343711518107755e-05,3.5343711518107755e-05,0.009547111,2.8083e-05,3.7056e-05
150,70,3954.0,3954,4022.7588599999917,13.25246717449067,1.0,0.818175702,2.9428049822964097e-05,2.9428049822964097e-05,0.000192549,2.7929e-05,3.5679e-05
151,75,455.0,455,465.76946000000066,0.5420072569805422,1.0,0.104277587,3.902636483516481e-05,3.902636483516481e-05,0.003092933,3.3565e-05,3.8913e-05
152,75,1019.0,1019,1021.8994700000002,2.3643888523078953,1.0,0.208864295,3.138932482826301e-05,3.138932482826301e-05,0.003035422,2.8482e-05,3.4562e-05
153,75,918.0,918,925.4557800000005,2.0765356984950705,1.0,0.203187292,3.142917755991285e-05,3.142917755991285e-05,0.003055925,2.8113e-05,3.4541e-05
154,75,1955.0,1955,1993.9357399999972,5.599071135910818,1.0,0.422921406,3.3627877749360623e-05,3.3627877749360623e-05,0.003152149,2.946e-05,3.5658e-05
155,75,41492.0,41492,42288.11162000077,139.06999380604216,1.0,9.39216132,3.4851704352646306e-05,3.4851704352646306e-05,0.015022393,2.8098e-05,3.6338e-05
156,75,9775.0,9775,9963.879760000053,31.97801911053612,1.0,2.230942053,3.205514363171346e-05,3.205514363171346e-05,0.004283337,2.8371e-05,3.6743e-05
157,75,4486.0,4486,4554.34464999999,14.015527564299079,1.0,0.936646081,3.2740123718234484e-05,3.2740123718234484e-05,0.003702118,2.7454e-05,3.5363e-05
158,75,4493.0,4493,4570.87147999999,14.112167372538094,1.0,0.97232673,3.1453931003783756e-05,3.1453931003783756e-05,0.003304559,2.7687e-05,3.5551e-05
159,75,1750.0,1750,1769.8820799999983,4.852281483734859,1.0,0.362326679,3.2863903999999986e-05,3.2863903999999986e-05,0.003155687,2.8421e-05,3.4141e-05
160,75,897.0,897,904.4557800000005,1.9943512749375958,1.0,0.185883234,3.0628724637681164e-05,3.0628724637681164e-05,0.002957773,2.7476e-05,3.365e-05
161,80,9086.0,9086,9228.902450000009,27.70861936491348,1.0,2.06675326,3.292432313449266e-05,3.292432313449266e-05,0.006897813,2.8479e-05,3.6633e-05
162,80,9808.0,9808,10006.82080000005,30.14517703301644,1.0,2.096702336,3.1699253568515376e-05,3.1699253568515376e-05,0.004318022,2.7862e-05,3.6233e-05
